2023-07-01 17:21:46,346 INFO  Logger.cs: 70 - 
2023-07-01 20:45:40,469 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-01 20:45:40,470 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-01 20:45:40,473 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-01 20:45:48,541 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:45:52,864 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:04,982 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:05,410 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:05,683 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:05,942 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:44,407 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:46,791 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:47,942 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:46:50,021 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:47:21,404 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:47:22,942 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:47:26,846 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:47:56,016 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:48:01,192 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:48:17,658 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:48:20,631 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-01 20:49:49,935 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-07-01 20:50:20,580 INFO  ExportHelperExtension.cs: 347 - Creating joint sað_arka
2023-07-01 20:50:20,586 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-07-01 20:50:20,588 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-01 20:50:20,588 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-07-01 20:50:20,588 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-07-01 20:50:20,589 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2023-07-01 20:50:20,590 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-01 20:50:20,590 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2023-07-01 20:50:20,591 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-01 20:50:20,591 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2023-07-01 20:50:20,591 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-07-01 20:50:20,592 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2023-07-01 20:50:20,977 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-07-01 20:50:20,977 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-07-01 20:50:20,978 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-07-01 20:50:20,978 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-07-01 20:50:21,512 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child sað_arka failed
2023-07-01 20:50:21,607 INFO  ExportHelperExtension.cs: 347 - Creating joint sað_ön
2023-07-01 20:50:21,607 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-07-01 20:50:21,608 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-01 20:50:21,608 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-07-01 20:50:21,609 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-07-01 20:50:21,609 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2023-07-01 20:50:21,609 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-01 20:50:21,609 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2023-07-01 20:50:21,610 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-01 20:50:21,610 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2023-07-01 20:50:21,610 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-07-01 20:50:21,611 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2023-07-01 20:50:21,955 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-07-01 20:50:21,955 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-07-01 20:50:21,956 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-07-01 20:50:21,956 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-07-01 20:50:21,957 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child sað_ön failed
2023-07-01 20:50:22,049 INFO  ExportHelperExtension.cs: 347 - Creating joint sol_ön
2023-07-01 20:50:22,050 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-07-01 20:50:22,050 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-01 20:50:22,050 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-07-01 20:50:22,051 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-07-01 20:50:22,051 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2023-07-01 20:50:22,051 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-01 20:50:22,052 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2023-07-01 20:50:22,052 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-01 20:50:22,052 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2023-07-01 20:50:22,053 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-07-01 20:50:22,053 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2023-07-01 20:50:22,387 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-07-01 20:50:22,388 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-07-01 20:50:22,389 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-07-01 20:50:22,389 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-07-01 20:50:22,391 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child sol_ön failed
2023-07-01 20:50:22,483 INFO  ExportHelperExtension.cs: 347 - Creating joint sol_arka
2023-07-01 20:50:22,483 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-07-01 20:50:22,484 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-01 20:50:22,484 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-07-01 20:50:22,484 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-07-01 20:50:22,485 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2023-07-01 20:50:22,485 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-01 20:50:22,485 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2023-07-01 20:50:22,486 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-01 20:50:22,486 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2023-07-01 20:50:22,486 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-07-01 20:50:22,487 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2023-07-01 20:50:22,815 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-07-01 20:50:22,815 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-07-01 20:50:22,816 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-07-01 20:50:22,816 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-07-01 20:50:22,817 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child sol_arka failed
2023-07-01 20:50:23,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T-Car-2.stp
2023-07-01 20:50:23,036 INFO  ExportHelperExtension.cs: 1136 - Found 39 in T-Car-2.stp
2023-07-01 20:50:23,036 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in T-Car-2.stp
2023-07-01 20:50:23,036 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-01 20:50:23,037 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-07-01 20:50:23,037 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from U101A0359809.stp-1
2023-07-01 20:50:23,038 INFO  ExportHelperExtension.cs: 1136 - Found 28 in U101A0359809.stp-1
2023-07-01 20:50:23,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in U101A0359809.stp-1
2023-07-01 20:50:23,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from U101A0800003.stp-1
2023-07-01 20:50:23,039 INFO  ExportHelperExtension.cs: 1136 - Found 22 in U101A0800003.stp-1
2023-07-01 20:50:23,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in U101A0800003.stp-1
2023-07-01 20:50:23,039 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from U101A0300007.stp-1
2023-07-01 20:50:23,040 INFO  ExportHelperExtension.cs: 1136 - Found 34 in U101A0300007.stp-1
2023-07-01 20:50:23,040 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in U101A0300007.stp-1
2023-07-01 20:50:23,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from U101A0344807.stp-1
2023-07-01 20:50:23,041 INFO  ExportHelperExtension.cs: 1136 - Found 24 in U101A0344807.stp-1
2023-07-01 20:50:23,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in U101A0344807.stp-1
2023-07-01 20:50:23,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from U101A0100003.stp-1
2023-07-01 20:50:23,042 INFO  ExportHelperExtension.cs: 1136 - Found 26 in U101A0100003.stp-1
2023-07-01 20:50:23,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in U101A0100003.stp-1
2023-07-01 20:50:23,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from U101A0200003.stp-1
2023-07-01 20:50:23,043 INFO  ExportHelperExtension.cs: 1136 - Found 24 in U101A0200003.stp-1
2023-07-01 20:50:23,043 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in U101A0200003.stp-1
2023-07-01 20:50:23,044 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T-Car-2.stp
2023-07-01 20:50:23,044 INFO  ExportHelperExtension.cs: 1136 - Found 39 in T-Car-2.stp
2023-07-01 20:50:23,044 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T-Car-2.stp
2023-07-01 20:50:23,045 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-01 20:50:23,045 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-07-01 20:50:23,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from U101A0359809.stp-1
2023-07-01 20:50:23,046 INFO  ExportHelperExtension.cs: 1136 - Found 28 in U101A0359809.stp-1
2023-07-01 20:50:23,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in U101A0359809.stp-1
2023-07-01 20:50:23,046 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from U101A0800003.stp-1
2023-07-01 20:50:23,047 INFO  ExportHelperExtension.cs: 1136 - Found 22 in U101A0800003.stp-1
2023-07-01 20:50:23,047 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in U101A0800003.stp-1
2023-07-01 20:50:23,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from U101A0300007.stp-1
2023-07-01 20:50:23,048 INFO  ExportHelperExtension.cs: 1136 - Found 34 in U101A0300007.stp-1
2023-07-01 20:50:23,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in U101A0300007.stp-1
2023-07-01 20:50:23,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from U101A0344807.stp-1
2023-07-01 20:50:23,049 INFO  ExportHelperExtension.cs: 1136 - Found 24 in U101A0344807.stp-1
2023-07-01 20:50:23,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in U101A0344807.stp-1
2023-07-01 20:50:23,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from U101A0100003.stp-1
2023-07-01 20:50:23,050 INFO  ExportHelperExtension.cs: 1136 - Found 26 in U101A0100003.stp-1
2023-07-01 20:50:23,050 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in U101A0100003.stp-1
